"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Chase McLaughlin","K","TB","@NO","9.3","9.3","10.0","9.3","9.3","9.3","15.7","15.7","Main"
"Dalton Kincaid","TE","BUF","@CAR","9.2","7.5","10.9","5.6","7.4","9.1","18.2","15.4","Main"
"Juwan Johnson","TE","NO","TB","9.2","7.2","11.0","5.1","7.1","9.1","17.5","14.4","Main"
"Tyjae Spears","RB","TEN","@IND","9.2","7.7","9.1","6.3","7.7","9.1","17.2","15.1","Main"
"Michael Badgley","K","IND","TEN","9.2","9.2","9.8","9.2","9.2","9.2","15.4","15.4","Main"
"Harrison Butker","K","KC","WAS","9.2","9.2","9.9","9.2","9.2","9.2","15.5","15.5","Monday"
"Eddy Piu00f1eiro","K","SF","@HOU","9.2","9.2","9.9","9.2","9.2","9.2","15.9","15.9","Main"
"Aaron Jones","RB","MIN","@LAC","9.1","7.9","9.0","6.7","7.8","9.0","17.9","16.1","Thursday"
"Parker Romo","K","ATL","MIA","9.1","9.1","9.8","9.1","9.1","9.1","15.5","15.5","Main"
"Matt Prater","K","BUF","@CAR","9.1","9.1","9.8","9.1","9.1","9.1","15.5","15.5","Main"
"Lucas Havrisik","K","GB","@PIT","9.0","9.0","9.7","9.0","9.0","9.0","15.3","15.3","Sunday"
"Ka'imi Fairbairn","K","HOU","SF","9.0","9.0","9.7","9.0","9.0","9.0","15.6","15.6","Main"
"Marvin Mims","WR","DEN","DAL","8.9","7.3","8.8","5.6","7.2","8.8","18.2","15.7","Main"
"Theo Johnson","TE","NYG","@PHI","8.9","7.0","10.6","5.1","7.0","8.8","17.0","14.1","Main"
"Calvin Austin","WR","PIT","GB","8.9","7.4","8.7","5.7","7.2","8.7","18.3","15.9","Sunday"
"Jake Elliott","K","PHI","NYG","8.9","8.9","9.5","8.9","8.9","8.9","15.2","15.2","Main"
"Malik Washington","WR","MIA","@ATL","8.8","6.9","8.7","5.0","6.9","8.7","16.8","14.0","Main"
"Kendrick Bourne","WR","SF","@HOU","8.8","7.0","8.6","5.1","6.9","8.6","17.6","14.8","Main"
"Brandon Aubrey","K","DAL","@DEN","8.8","8.8","9.4","8.8","8.8","8.8","14.9","14.9","Main"
"Will Reichard","K","MIN","@LAC","8.8","8.8","9.5","8.8","8.8","8.8","15.3","15.3","Thursday"
"Jaylin Noel","WR","HOU","SF","8.7","7.2","8.6","5.5","7.0","8.6","17.7","15.2","Main"
"NE DST","DST","NE","CLE","8.7","8.7","9.7","8.7","8.7","8.7","16.3","16.3","Main"
"Harold Fannin","TE","CLE","@NE","8.6","6.6","10.5","4.6","6.6","8.5","16.0","12.9","Main"
"TJ Hockenson","TE","MIN","@LAC","8.6","6.6","10.5","4.7","6.6","8.5","16.4","13.3","Thursday"
"Tyler Loop","K","BAL","CHI","8.6","8.6","9.3","8.6","8.6","8.6","15.0","15.0","Main"
"Andy Borregales","K","NE","CLE","8.6","8.6","9.3","8.6","8.6","8.6","15.0","15.0","Main"
"Jayden Higgins","WR","HOU","SF","8.5","7.0","8.4","5.4","6.9","8.4","17.7","15.3","Main"
"Jonnu Smith","TE","PIT","GB","8.5","6.7","10.4","4.8","6.6","8.5","16.4","13.5","Sunday"
"Tyler Allgeier","RB","ATL","MIA","8.4","7.9","8.2","7.4","7.8","8.2","17.4","16.7","Main"
"Blake Grupe","K","NO","TB","8.4","8.4","9.1","8.4","8.4","8.4","14.9","14.9","Main"
"PHI DST","DST","PHI","NYG","8.4","8.4","9.3","8.4","8.4","8.4","16.1","16.1","Main"
"Nick Folk","K","NYJ","@CIN","8.3","8.3","9.0","8.3","8.3","8.3","14.9","14.9","Main"
"Cairo Santos","K","CHI","@BAL","8.2","8.2","8.9","8.2","8.2","8.2","14.7","14.7","Main"
"Chris Boswell","K","PIT","GB","8.2","8.2","8.8","8.2","8.2","8.2","14.5","14.5","Sunday"
"Xavier Legette","WR","CAR","BUF","8.1","6.5","8.0","4.9","6.4","8.0","16.5","14.0","Main"
"Kenneth Gainwell","RB","PIT","GB","8.1","6.6","8.0","5.2","6.6","8.0","15.8","13.6","Sunday"
"Zach Ertz","TE","WAS","@KC","8.1","6.4","9.7","4.6","6.3","8.0","15.7","13.0","Monday"
"RJ Harvey","RB","DEN","DAL","8.0","6.8","8.0","5.7","6.8","8.0","16.6","14.8","Main"
"Ryan Fitzgerald","K","CAR","BUF","8.0","8.0","8.7","8.0","8.0","8.0","14.3","14.3","Main"
"Xavier Hutchinson","WR","HOU","SF","7.9","6.4","7.8","5.0","6.4","7.8","16.7","14.4","Main"
"Kayshon Boutte","WR","NE","CLE","7.9","6.7","7.7","5.4","6.6","7.7","17.2","15.2","Main"
"Van Jefferson","WR","TEN","@IND","7.9","6.4","7.8","4.9","6.3","7.8","16.3","13.9","Main"
"Andre Szmyt","K","CLE","@NE","7.8","7.8","8.4","7.8","7.8","7.8","14.2","14.2","Main"
"CIN DST","DST","CIN","NYJ","7.8","7.8","8.7","7.8","7.8","7.8","15.0","15.0","Main"
"KC DST","DST","KC","WAS","7.8","7.8","8.7","7.8","7.8","7.8","15.1","15.1","Monday"
"Colston Loveland","TE","CHI","@BAL","7.7","6.2","9.2","4.6","6.1","7.7","15.4","12.9","Main"
"Chimere Dike","WR","TEN","@IND","7.6","6.1","7.5","4.5","6.0","7.5","15.1","12.7","Main"
"Graham Gano","K","NYG","@PHI","7.6","7.6","8.2","7.6","7.6","7.6","13.8","13.8","Main"
"Riley Patterson","K","MIA","@ATL","7.5","7.5","8.1","7.5","7.5","7.5","13.6","13.6","Main"
"Isaiah Bond","WR","CLE","@NE","7.4","6.0","7.3","4.5","5.9","7.3","15.2","12.9","Main"
"Mark Andrews","TE","BAL","CHI","7.3","5.9","8.6","4.5","5.9","7.3","15.0","12.7","Main"
"Olamide Zaccheaus","WR","CHI","@BAL","7.3","5.9","7.3","4.5","5.9","7.2","15.1","12.9","Main"
"Samaje Perine","RB","CIN","NYJ","7.3","6.6","7.2","5.8","6.5","7.2","15.4","14.3","Main"
"David Njoku","TE","CLE","@NE","7.3","5.6","8.9","4.0","5.6","7.2","14.1","11.4","Main"
"Chig Okonkwo","TE","TEN","@IND","7.3","5.6","8.9","3.9","5.6","7.2","14.2","11.5","Main"
"ATL DST","DST","ATL","MIA","7.3","7.3","8.2","7.3","7.3","7.3","14.5","14.5","Main"
"Matthew Wright","K","TEN","@IND","7.2","7.2","7.9","7.2","7.2","7.2","13.4","13.4","Main"
"TB DST","DST","TB","@NO","7.2","7.2","8.1","7.2","7.2","7.2","14.5","14.5","Main"
"Casey Washington","WR","ATL","MIA","7.1","5.9","7.0","4.6","5.8","6.9","15.7","13.7","Main"
"Marquise Brown","WR","KC","WAS","7.1","5.9","7.1","4.6","5.8","7.1","15.7","13.6","Monday"
"Matt Gay","K","WAS","@KC","7.1","7.1","7.7","7.1","7.1","7.1","13.1","13.1","Monday"
"LAC DST","DST","LAC","MIN","7.1","7.1","7.9","7.1","7.1","7.1","14.2","14.2","Thursday"
"SF DST","DST","SF","@HOU","7.1","7.1","7.9","7.1","7.1","7.1","14.4","14.4","Main"
"BUF DST","DST","BUF","@CAR","7.0","7.0","7.8","7.0","7.0","7.0","14.3","14.3","Main"
"TreVeyon Henderson","RB","NE","CLE","6.9","6.1","6.9","5.2","6.0","6.8","14.7","13.3","Main"
"Isaiah Davis","RB","NYJ","@CIN","6.9","5.9","6.9","4.8","5.8","6.9","14.4","12.7","Main"
"BAL DST","DST","BAL","CHI","6.9","6.9","7.7","6.9","6.9","6.9","14.2","14.2","Main"
"Kyle Monangai","RB","CHI","@BAL","6.8","6.2","6.7","5.5","6.1","6.7","14.5","13.5","Main"
"Allen Lazard","WR","NYJ","@CIN","6.8","5.6","6.8","4.2","5.5","6.8","14.3","12.2","Main"
"CLE DST","DST","CLE","@NE","6.8","6.8","7.5","6.8","6.8","6.8","13.9","13.9","Main"
"HOU DST","DST","HOU","SF","6.7","6.7","7.5","6.7","6.7","6.7","13.7","13.7","Main"
"Noah Fant","TE","CIN","NYJ","6.6","5.2","8.1","3.7","5.1","6.6","13.5","11.0","Main"
"MIN DST","DST","MIN","@LAC","6.4","6.4","7.2","6.4","6.4","6.4","13.6","13.6","Thursday"
"Justice Hill","RB","BAL","CHI","6.3","5.1","6.3","4.0","5.1","6.3","13.7","11.8","Main"
"Christian Watson","WR","GB","@PIT","6.3","5.3","6.2","4.2","5.2","6.2","14.3","12.5","Sunday"
"Brashard Smith","RB","KC","WAS","6.2","5.1","6.2","4.0","5.1","6.1","13.8","12.0","Monday"
"Jahan Dotson","WR","PHI","NYG","6.2","5.1","6.1","4.0","5.0","6.1","14.0","12.2","Main"
"GB DST","DST","GB","@PIT","6.2","6.2","7.0","6.2","6.2","6.2","13.1","13.1","Sunday"
"CHI DST","DST","CHI","@BAL","6.0","6.0","6.8","6.0","6.0","6.0","12.9","12.9","Main"
"Jalen Coker","WR","CAR","BUF","5.9","4.8","5.9","3.6","4.7","5.9","13.1","11.1","Main"
"Rashod Bateman","WR","BAL","CHI","5.8","4.8","5.8","3.7","4.8","5.8","13.3","11.6","Main"
"Nick Westbrook-Ikhine","WR","MIA","@ATL","5.7","4.7","5.7","3.6","4.7","5.7","12.9","11.1","Main"
"Demario Douglas","WR","NE","CLE","5.7","4.5","5.6","3.4","4.5","5.6","12.7","10.8","Main"
"Gunnar Helm","TE","TEN","@IND","5.7","4.4","6.9","3.1","4.4","5.7","11.9","9.7","Main"
"DEN DST","DST","DEN","DAL","5.7","5.7","6.4","5.7","5.7","5.7","12.7","12.7","Main"
"Isaiah Likely","TE","BAL","CHI","5.6","4.4","6.7","3.3","4.4","5.6","12.2","10.3","Main"
"Kavontae Turpin","WR","DAL","@DEN","5.6","4.6","5.6","3.6","4.6","5.6","12.6","10.9","Main"
"Darnell Washington","TE","PIT","GB","5.6","4.4","6.8","3.2","4.4","5.6","12.0","9.9","Sunday"
"NYG DST","DST","NYG","@PHI","5.6","5.6","6.3","5.6","5.6","5.6","12.4","12.4","Main"
"Pat Freiermuth","TE","PIT","GB","5.5","4.4","6.5","3.2","4.3","5.4","12.0","10.2","Sunday"
"NYJ DST","DST","NYJ","@CIN","5.5","5.5","6.3","5.5","5.5","5.5","12.5","12.5","Main"
"Andrei Iosivas","WR","CIN","NYJ","5.4","4.4","5.4","3.4","4.4","5.3","12.5","10.8","Main"
"Tyrone Tracy","RB","NYG","@PHI","5.4","4.7","5.3","4.1","4.7","5.3","11.8","10.8","Main"
"Tyrell Shavers","WR","BUF","@CAR","5.3","4.4","5.3","3.4","4.3","5.3","12.5","10.8","Main"
"Arian Smith","WR","NYJ","@CIN","5.2","4.2","5.1","3.3","4.2","5.1","12.0","10.3","Main"
"Sean Tucker","RB","TB","@NO","5.2","4.7","5.1","4.3","4.7","5.1","12.1","11.4","Main"
"Luther Burden","WR","CHI","@BAL","5.1","4.1","5.0","3.2","4.1","5.0","11.7","10.0","Main"
"Jerome Ford","RB","CLE","@NE","5.1","4.0","5.1","2.8","4.0","5.1","11.1","9.0","Main"
"Tanner Conner","TE","MIA","@ATL","5.1","4.0","6.1","3.0","4.0","5.0","11.3","9.4","Main"
"Jalen Nailor","WR","MIN","@LAC","5.1","4.2","5.1","3.2","4.2","5.1","12.0","10.4","Thursday"
"PIT DST","DST","PIT","GB","5.1","5.1","5.8","5.1","5.1","5.1","11.8","11.8","Sunday"
"MIA DST","DST","MIA","@ATL","5.0","5.0","5.7","5.0","5.0","5.0","11.5","11.5","Main"
"NO DST","DST","NO","TB","5.0","5.0","5.7","5.0","5.0","5.0","11.9","11.9","Main"
"JuJu Smith-Schuster","WR","KC","WAS","4.8","3.9","4.8","3.0","3.9","4.8","11.6","10.0","Monday"
"Taysom Hill","TE","NO","TB","4.8","4.4","5.1","3.9","4.3","4.7","11.2","10.6","Main"
"Tyler Johnson","WR","NYJ","@CIN","4.7","3.8","4.7","2.8","3.8","4.7","10.9","9.1","Main"
"Jeremy McNichols","RB","WAS","@KC","4.7","3.7","4.7","2.7","3.7","4.7","10.5","8.8","Monday"
"Ja'Tavion Sanders","TE","CAR","BUF","4.5","3.5","5.5","2.5","3.5","4.5","10.0","8.1","Main"
"Kareem Hunt","RB","KC","WAS","4.4","4.2","4.4","4.0","4.2","4.4","11.2","10.9","Monday"
"Jaylin Lane","WR","WAS","@KC","4.4","3.6","4.4","2.8","3.6","4.4","10.6","9.2","Monday"
"DAL DST","DST","DAL","@DEN","4.3","4.3","5.0","4.3","4.3","4.3","10.9","10.9","Main"
"Tommy Tremble","TE","CAR","BUF","4.2","3.2","5.1","2.3","3.2","4.2","9.7","8.0","Main"
"Braxton Berrios","WR","HOU","SF","4.2","3.4","4.2","2.6","3.4","4.2","10.5","9.0","Main"
"Emanuel Wilson","RB","GB","@PIT","4.1","3.7","4.1","3.3","3.7","4.0","10.0","9.3","Sunday"
"Mack Hollins","WR","NE","CLE","4.1","3.4","4.1","2.7","3.4","4.1","10.6","9.3","Main"
"Elijah Moore","WR","BUF","@CAR","4.0","3.3","3.9","2.7","3.3","3.9","10.4","9.2","Main"
"Ollie Gordon","RB","MIA","@ATL","4.0","3.6","4.0","3.2","3.6","3.9","9.5","8.8","Main"
"WAS DST","DST","WAS","@KC","4.0","4.0","4.7","4.0","4.0","4.0","10.5","10.5","Monday"
"Tanner Hudson","TE","CIN","NYJ","3.9","3.0","4.7","2.2","3.0","3.9","9.3","7.8","Main"
"Brandin Cooks","WR","NO","TB","3.9","3.1","3.9","2.4","3.1","3.9","9.8","8.3","Main"
"Ty Johnson","RB","BUF","@CAR","3.8","3.3","3.8","2.8","3.3","3.8","10.0","9.1","Main"
"Pat Bryant","WR","DEN","DAL","3.8","3.1","3.8","2.4","3.1","3.8","10.1","8.7","Main"
"Brian Robinson","RB","SF","@HOU","3.8","3.5","3.8","3.2","3.5","3.7","9.3","8.8","Main"
"CAR DST","DST","CAR","BUF","3.8","3.8","4.5","3.8","3.8","3.8","10.0","10.0","Main"
"Demarcus Robinson","WR","SF","@HOU","3.7","3.1","3.7","2.4","3.1","3.7","9.9","8.6","Main"
"DeAndre Hopkins","WR","BAL","CHI","3.6","3.0","3.6","2.3","2.9","3.6","9.5","8.2","Main"
"Lil'Jordan Humphrey","WR","NYG","@PHI","3.5","2.8","3.5","2.1","2.8","3.5","8.9","7.5","Main"
"Mitchell Evans","TE","CAR","BUF","3.4","2.7","4.2","2.0","2.7","3.4","8.5","7.0","Main"
"Ameer Abdullah","RB","IND","TEN","3.2","2.9","3.2","2.7","2.9","3.2","9.0","8.5","Main"
"Daniel Bellinger","TE","NYG","@PHI","3.2","2.6","3.9","1.9","2.6","3.2","8.1","6.8","Main"
"David Sills V","WR","ATL","MIA","3.1","2.5","3.1","2.0","2.5","3.1","8.6","7.3","Main"
