"league","season","match_date","gameweek","home_team","away_team","team","player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","match_url","venue"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Hamburger SV","Wolfsburg","Wolfsburg","Bence Dárdai","8","hu HUN","DM","19-274","35","0","0","0","0","0","0","0","0","14","1","1","2","0.0","0.0","0.0","1","0","8","8","100.0","2","3","1","0","0","/en/players/dcb6f03c/Bence-Dardai","https://fbref.com/en/matches/e3020e39/Hamburger-SV-Wolfsburg-October-25-2025-Bundesliga","Volksparkstadion"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Hamburger SV","Wolfsburg","Wolfsburg","Maximilian Arnold","27","de GER","DM","31-151","90","0","0","0","0","0","0","0","0","58","1","1","4","0.0","0.0","0.0","0","0","38","48","79.2","3","28","0","0","0","/en/players/86e119e0/Maximilian-Arnold","https://fbref.com/en/matches/e3020e39/Hamburger-SV-Wolfsburg-October-25-2025-Bundesliga","Volksparkstadion"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Hamburger SV","Wolfsburg","Wolfsburg","Aaron Zehnter","25","de GER","LB","20-359","90","0","0","0","0","1","0","0","0","41","0","1","0","0.1","0.1","0.0","1","0","23","36","63.9","1","18","0","1","1","/en/players/65bf7e2b/Aaron-Zehnter","https://fbref.com/en/matches/e3020e39/Hamburger-SV-Wolfsburg-October-25-2025-Bundesliga","Volksparkstadion"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Hamburger SV","Wolfsburg","Wolfsburg","Konstantinos Koulierakis","4","gr GRE","CB","21-331","90","0","0","0","0","0","0","0","0","49","3","2","2","0.0","0.0","0.0","0","0","27","33","81.8","0","19","0","0","0","/en/players/cba21b0d/Konstantinos-Koulierakis","https://fbref.com/en/matches/e3020e39/Hamburger-SV-Wolfsburg-October-25-2025-Bundesliga","Volksparkstadion"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Hamburger SV","Wolfsburg","Wolfsburg","Jenson Seelt","14","nl NED","CB","22-155","90","0","0","0","0","0","0","0","0","57","1","1","3","0.0","0.0","0.0","0","0","30","36","83.3","3","22","1","1","0","/en/players/ec75ee25/Jenson-Seelt","https://fbref.com/en/matches/e3020e39/Hamburger-SV-Wolfsburg-October-25-2025-Bundesliga","Volksparkstadion"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Hamburger SV","Wolfsburg","Wolfsburg","Sael Kumbedi","26","fr FRA","RB","20-213","84","0","0","0","0","0","0","0","0","35","1","0","0","0.0","0.0","0.0","0","0","22","26","84.6","2","12","0","0","0","/en/players/c385bf49/Sael-Kumbedi","https://fbref.com/en/matches/e3020e39/Hamburger-SV-Wolfsburg-October-25-2025-Bundesliga","Volksparkstadion"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Hamburger SV","Wolfsburg","Wolfsburg","Joakim Mæhle","21","dk DEN","RB","28-158","6","0","0","0","0","1","0","0","0","6","0","0","0","0.0","0.0","0.0","0","0","2","3","66.7","0","3","0","0","0","/en/players/c459a650/Joakim-Maehle","https://fbref.com/en/matches/e3020e39/Hamburger-SV-Wolfsburg-October-25-2025-Bundesliga","Volksparkstadion"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Hamburger SV","Wolfsburg","Wolfsburg","Kamil Grabara","1","pl POL","GK","26-290","90","0","0","0","0","0","0","0","0","55","0","0","0","0.0","0.0","0.0","1","0","24","50","48.0","0","21","0","0","0","/en/players/62182b1d/Kamil-Grabara","https://fbref.com/en/matches/e3020e39/Hamburger-SV-Wolfsburg-October-25-2025-Bundesliga","Volksparkstadion"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Jonathan Burkardt","9","de GER","FW","25-106","77","2","0","0","0","3","3","0","0","22","0","0","0","1.0","1.0","0.0","1","0","11","14","78.6","1","13","1","1","0","/en/players/05f99a4a/Jonathan-Burkardt","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Elye Wahi","17","fr FRA","FW","22-296","13","0","0","0","0","0","0","0","0","6","0","0","0","0.0","0.0","0.2","1","0","4","4","100.0","1","3","0","0","0","/en/players/0d7b6576/Elye-Wahi","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Ansgar Knauff","7","de GER","FW","23-288","70","0","0","0","0","0","0","0","0","24","1","0","0","0.0","0.0","0.9","4","0","14","17","82.4","1","16","3","1","0","/en/players/19a967ab/Ansgar-Knauff","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Jean Mattéo Bahoya","19","fr FRA","FW","20-171","20","0","0","0","0","0","0","0","0","6","0","0","0","0.0","0.0","0.0","0","0","0","2","0.0","0","2","0","0","0","/en/players/70d4c949/Jean-Matteo-Bahoya","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Nathaniel Brown","21","de GER","LW","22-131","90","0","0","0","0","1","1","0","0","46","0","1","1","0.7","0.7","0.0","1","0","31","39","79.5","1","31","2","3","3","/en/players/abc79c47/Nathaniel-Brown","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Ritsu Doan","20","jp JPN","RW","27-131","85","0","0","0","0","2","1","0","0","42","1","2","0","0.3","0.3","0.0","2","0","28","34","82.4","6","21","0","2","2","/en/players/d01bbb6f/Ritsu-Doan","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Nnamdi Collins","34","de GER","RW","21-288","5","0","0","0","0","0","0","0","0","8","1","0","0","0.0","0.0","0.0","0","0","1","4","25.0","0","3","0","3","2","/en/players/8eb5c94c/Nnamdi-Collins","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Can Uzun","42","tr TUR","CM","19-348","70","0","0","0","0","4","1","0","0","43","1","0","1","0.3","0.3","0.0","2","0","28","36","77.8","4","28","2","0","0","/en/players/1d0b134a/Can-Uzun","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Mario Götze","27","de GER","CM","33-144","20","0","0","0","0","0","0","0","0","10","0","1","0","0.0","0.0","0.0","0","0","7","9","77.8","0","5","0","0","0","/en/players/9efa1d25/Mario-Gotze","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Fares Chaïbi","8","dz ALG","CM","22-331","85","0","1","0","0","0","0","0","0","57","3","1","1","0.0","0.0","0.3","2","2","36","49","73.5","5","34","1","0","0","/en/players/357103bd/Fares-Chaibi","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Hugo Larsson","16","se SWE","CM","21-120","5","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0","0","0","0","","0","0","0","0","0","/en/players/00c9a283/Hugo-Larsson","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Ellyes Skhiri","15","tn TUN","DM","30-168","90","0","0","0","0","0","0","0","0","64","0","2","1","0.0","0.0","0.0","1","0","47","56","83.9","2","32","0","1","0","/en/players/c2211709/Ellyes-Skhiri","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Arthur Theate","3","be BEL","CB","25-153","90","0","0","0","0","0","0","0","0","93","2","2","1","0.0","0.0","0.0","1","0","69","75","92.0","3","63","0","1","0","/en/players/df8d6029/Arthur-Theate","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Robin Koch","4","de GER","CB","29-100","90","0","0","0","0","0","0","0","0","118","2","0","0","0.0","0.0","0.0","0","0","102","107","95.3","4","94","1","0","0","/en/players/ea6bc03a/Robin-Koch","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Rasmus Kristensen","13","dk DEN","CB","28-106","90","0","0","0","0","0","0","0","0","110","5","0","1","0.0","0.0","0.0","3","2","88","98","89.8","10","80","1","2","1","/en/players/39769cff/Rasmus-Kristensen","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","Eintracht Frankfurt","Michael Zetterer","23","de GER","GK","30-105","90","0","0","0","0","0","0","0","0","47","0","0","0","0.0","0.0","0.0","0","0","36","44","81.8","0","35","0","0","0","/en/players/9b688ae1/Michael-Zetterer","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","St. Pauli","Martijn Kaars","19","nl NED","FW","26-234","69","0","0","0","0","0","0","0","0","18","0","0","0","0.0","0.0","0.0","1","0","11","17","64.7","0","10","1","0","0","/en/players/8aee2731/Martijn-Kaars","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","St. Pauli","Abdoulie Ceesay","9","gm GAM","FW","21-293","21","0","0","0","0","0","0","0","0","6","0","0","0","0.0","0.0","0.0","1","0","4","4","100.0","0","2","0","0","0","/en/players/72ae8652/Abdoulie-Ceesay","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","St. Pauli","Mathias Pereira Lage","28","pt POR","AM","28-329","59","0","0","0","0","1","0","1","0","22","1","1","0","0.0","0.0","0.0","1","0","12","17","70.6","3","9","1","0","0","/en/players/8846a40f/Mathias-Pereira-Lage","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","St. Pauli","Oladapo Afolayan","17","eng ENG","AM,LW","27-255","31","0","0","0","0","2","1","0","0","31","1","0","0","0.1","0.1","0.0","3","0","16","21","76.2","3","23","2","6","1","/en/players/5054c359/Oladapo-Afolayan","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","St. Pauli","Andreas Hountondji","27","bj BEN","AM","23-106","60","0","0","0","0","0","0","0","0","15","0","0","0","0.0","0.0","0.0","1","0","3","10","30.0","0","8","3","5","2","/en/players/02953b59/Andreas-Hountondji","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","St. Pauli","Connor Metcalfe","24","au AUS","AM,RW","25-354","30","0","0","0","0","2","0","0","0","19","0","0","0","0.1","0.1","0.1","2","0","14","17","82.4","2","11","2","0","0","/en/players/73ce4d7d/Connor-Metcalfe","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","8","Eintracht Frankfurt","St. Pauli","St. Pauli","Joel Fujita","16","jp JPN","CM,DM","23-251","90","0","0","0","0","1","0","0","0","58","4","2","2","0.0","0.0","0.0","2","0","38","44","86.4","10","26","0","2","1","/en/players/e57ebd24/Joel-Fujita","https://fbref.com/en/matches/0c04c6a6/Eintracht-Frankfurt-St-Pauli-October-25-2025-Bundesliga","Deutsche Bank Park"
