"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"53","Giuseppe Pezzella","Cremonese","0.04","0.00","Off Target","13","Left Foot","","Romano Floriani","Pass (Live)","Warren Bondo","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"59","Giuseppe Pezzella","Cremonese","0.03","0.00","Off Target","19","Left Foot","","Federico Bonazzoli","Pass (Live)","Warren Bondo","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"61","Stefan Posch","Como","0.01","0.02","Saved","16","Head","","Nicolás Paz","Pass (Dead)","Nicolás Paz","Fouled","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"67","Matteo Bianchetti","Cremonese","0.05","0.00","Off Target","10","Head","","Franco Vázquez","Pass (Dead)","Warren Bondo","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"69","Federico Baschirotto","Cremonese","0.11","0.67","Goal","9","Head","","Federico Bonazzoli","Pass (Live)","Alberto Grassi","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"74","Stefan Posch","Como","0.02","0.00","Blocked","29","Right Foot","","Lucas Da Cunha","Pass (Live)","Álex Valle","Pass (Dead)","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"75","Marc-Oliver Kempf","Como","0.10","0.00","Off Target","8","Head","","Nicolás Paz","Pass (Dead)","Nicolás Paz","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"76","Jesus Rodríguez","Como","0.03","0.00","Off Target","26","Right Foot","","Maxence Caqueret","Pass (Live)","Jesus Rodríguez","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"84","Jayden Addai","Como","0.04","0.00","Off Target","20","Left Foot","","Nicolás Paz","Pass (Live)","Máximo Perrone","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"90+4","Federico Baschirotto","Cremonese","0.02","0.24","Saved","20","Head","","Jari Vandeputte","Pass (Dead)","Jari Vandeputte","Fouled","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"90+5","Romano Floriani","Cremonese","0.05","0.00","Off Target","19","Left Foot","Volley","Giuseppe Pezzella","Pass (Live)","Matteo Bianchetti","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5"
"2","Pierre Kalulu","Juventus","0.06","0.00","Woodwork","11","Head","","Kenan Yıldız","Pass (Live)","Andrea Cambiaso","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"4","Teun Koopmeiners","Juventus","0.04","0.13","Saved","12","Right Foot","","","","","","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"6","Nikola Krstović","Atalanta","0.04","0.00","Off Target","23","Right Foot","","Davide Zappacosta","Pass (Live)","Nikola Krstović","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"9","Honest Ahanor","Atalanta","0.05","0.00","Blocked","18","Right Foot","","Nikola Krstović","Pass (Live)","Honest Ahanor","Tackle","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"12","Kenan Yıldız","Juventus","0.02","0.00","Blocked","17","Right Foot","","Teun Koopmeiners","Pass (Live)","Federico Gatti","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"14","Nikola Krstović","Atalanta","0.04","0.00","Off Target","22","Right Foot","","Lazar Samardzic","Pass (Live)","Nikola Krstović","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"17","Vasilije Adžić","Juventus","0.08","0.47","Saved","19","Right Foot","","Kenan Yıldız","Pass (Live)","Andrea Cambiaso","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"19","Khéphren Thuram","Juventus","0.02","0.00","Blocked","30","Right Foot","","Loïs Openda","Pass (Live)","Khéphren Thuram","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"20","Lloyd Kelly","Juventus","0.07","0.00","Off Target","10","Head","","Teun Koopmeiners","Pass (Dead)","Kenan Yıldız","Take-On","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"21","Gleison Bremer","Juventus","0.10","0.00","Blocked","9","Head","","Teun Koopmeiners","Pass (Dead)","Lloyd Kelly","Shot","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"22","Lazar Samardzic","Atalanta","0.03","0.00","Off Target","26","Left Foot","","Kamaldeen Sulemana","Pass (Live)","Raoul Bellanova","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"28","Berat Djimsiti","Atalanta","0.11","0.00","Off Target","5","Head","","Lazar Samardzic","Pass (Dead)","","","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"30","Kenan Yıldız","Juventus","0.02","0.00","Blocked","19","Right Foot","","Lloyd Kelly","Pass (Live)","Pierre Kalulu","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"31","Vasilije Adžić","Juventus","0.02","0.00","Off Target","29","Right Foot","","Andrea Cambiaso","Pass (Live)","Kenan Yıldız","Pass (Dead)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"34","Vasilije Adžić","Juventus","0.07","0.55","Saved","22","Right Foot","Free kick","Khéphren Thuram","Fouled","","","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"36","Loïs Openda","Juventus","0.03","0.00","Blocked","21","Right Foot","Volley","Vasilije Adžić","Pass (Live)","Kenan Yıldız","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"39","Marten de Roon","Atalanta","0.06","0.00","Blocked","21","Right Foot","","Kamaldeen Sulemana","Take-On","Davide Zappacosta","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"45","Kenan Yıldız","Juventus","0.03","0.02","Saved","20","Right Foot","","Vasilije Adžić","Pass (Live)","Andrea Cambiaso","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"45+1","Kamaldeen Sulemana","Atalanta","0.06","0.51","Goal","17","Left Foot","","","","","","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"","","","","","","","","","","","","","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"52","Nikola Krstović","Atalanta","0.19","0.00","Off Target","14","Left Foot","","Mario Pašalić","Pass (Live)","","","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"55","Nikola Krstović","Atalanta","0.05","0.00","Off Target","11","Right Foot","","Raoul Bellanova","Pass (Live)","Lazar Samardzic","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"62","Mario Pašalić","Atalanta","0.01","0.26","Saved","16","Head","","Lazar Samardzic","Pass (Live)","Raoul Bellanova","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"63","Mario Pašalić","Atalanta","0.05","0.00","Off Target","22","Left Foot","","Odilon Kossounou","Pass (Live)","Lazar Samardzic","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"64","Raoul Bellanova","Atalanta","0.05","0.00","Blocked","11","Head","","Charles De Ketelaere","Pass (Live)","Mario Pašalić","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"68","Gleison Bremer","Juventus","0.05","0.32","Saved","10","Head","Deflected","Teun Koopmeiners","Pass (Dead)","","","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"77","Edon Zhegrova","Juventus","0.02","0.00","Blocked","26","Right Foot","","Kenan Yıldız","Pass (Live)","Andrea Cambiaso","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"78","Juan David Cabal","Juventus","0.12","0.35","Goal","8","Left Foot","","Edon Zhegrova","Pass (Live)","","","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"82","Kenan Yıldız","Juventus","0.04","0.00","Blocked","21","Right Foot","","Edon Zhegrova","Pass (Live)","Edon Zhegrova","Take-On","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"84","Dušan Vlahović","Juventus","0.07","0.00","Off Target","10","Head","","Juan David Cabal","Pass (Live)","Andrea Cambiaso","Pass (Dead)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"88","Teun Koopmeiners","Juventus","0.03","0.10","Saved","35","Left Foot","Free kick","Edon Zhegrova","Fouled","Edon Zhegrova","Take-On","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"88","Pierre Kalulu","Juventus","0.03","0.00","Off Target","11","Head","","Edon Zhegrova","Pass (Dead)","Teun Koopmeiners","Shot","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"88","Weston McKennie","Juventus","0.49","0.33","Saved","8","Left Foot","","Pierre Kalulu","Shot","","","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"90","Teun Koopmeiners","Juventus","0.02","0.00","Off Target","31","Left Foot","","Pierre Kalulu","Pass (Live)","Teun Koopmeiners","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"90+2","Edon Zhegrova","Juventus","0.01","0.46","Saved","26","Left Foot","Deflected","João Mário Lopes","Pass (Live)","Pierre Kalulu","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"90+3","Lloyd Kelly","Juventus","0.10","0.11","Saved","16","Left Foot","Volley","João Mário Lopes","Pass (Live)","Teun Koopmeiners","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"90+6","Lloyd Kelly","Juventus","0.03","0.00","Blocked","22","Left Foot","","Dušan Vlahović","Pass (Live)","Kenan Yıldız","Take-On","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5"
"9","Lautaro Martínez","Inter","0.15","0.74","Goal","6","Head","","Alessandro Bastoni","Pass (Live)","Nicolò Barella","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"20","Hakan Çalhanoğlu","Inter","0.02","0.00","Blocked","27","Right Foot","","Luis Henrique","Pass (Live)","Marcus Thuram","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"20","Henrikh Mkhitaryan","Inter","0.03","0.00","Off Target","24","Left Foot","","Hakan Çalhanoğlu","Shot","","","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"26","Marcus Thuram","Inter","0.13","0.18","Saved","9","Left Foot","","Carlos Augusto","Pass (Live)","Henrikh Mkhitaryan","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"27","Lautaro Martínez","Inter","0.05","0.00","Blocked","9","Head","","Alessandro Bastoni","Pass (Live)","Hakan Çalhanoğlu","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"27","Lautaro Martínez","Inter","0.09","0.17","Saved","4","Right Foot","Volley","Lautaro Martínez","Shot","","","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"38","Marcus Thuram","Inter","0.03","0.00","Off Target","18","Right Foot","","Hakan Çalhanoğlu","Pass (Live)","Nicolò Barella","Tackle","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"","","","","","","","","","","","","","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"47","Hakan Çalhanoğlu","Inter","0.05","0.00","Blocked","31","Right Foot","Free kick","Lautaro Martínez","Fouled","Nicolò Barella","Pass (Dead)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"53","Hakan Çalhanoğlu","Inter","0.07","0.00","Woodwork","24","Right Foot","","Nicolò Barella","Pass (Live)","Marcus Thuram","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"54","Marcus Thuram","Inter","0.10","0.18","Saved","15","Right Foot","","Marcus Thuram","Take-On","Manuel Akanji","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"55","Henrikh Mkhitaryan","Inter","0.05","0.00","Blocked","14","Right Foot","","Henrikh Mkhitaryan","Take-On","Nicolò Barella","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"57","Marcus Thuram","Inter","0.47","0.00","Off Target","8","Right Foot","","Federico Dimarco","Pass (Live)","Hakan Çalhanoğlu","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"62","Sebastiano Esposito","Cagliari","0.02","0.00","Blocked","20","Right Foot","","Mattia Felici","Pass (Live)","Adam Obert","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"67","Lautaro Martínez","Inter","0.19","0.00","Off Target","24","Head","","Hakan Çalhanoğlu","Pass (Dead)","Francesco Esposito","Fouled","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"70","Sebastiano Esposito","Cagliari","0.01","0.00","Off Target","11","Right Foot","Volley","Mattia Felici","Pass (Dead)","Michael Folorunsho","Fouled","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"71","Federico Dimarco","Inter","0.05","0.00","Off Target","19","Left Foot","","Davide Frattesi","Pass (Live)","Francesco Esposito","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"73","Michael Folorunsho","Cagliari","0.05","0.00","Woodwork","10","Head","","Sebastiano Esposito","Pass (Dead)","Michel Ndary Adopo","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"77","Manuel Akanji","Inter","0.11","0.00","Off Target","15","Right Foot","Volley","Lautaro Martínez","Pass (Live)","Alessandro Bastoni","Pass (Live)","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
"79","Lautaro Martínez","Inter","0.04","0.00","Off Target","8","Head","","Hakan Çalhanoğlu","Pass (Dead)","","","Serie-A","2025-2026","Saturday September 27, 2025, 20:45 (venue time) 19:45 (local time)","Cagliari","Internazionale","https://fbref.com/en/matches/45413eb5/Cagliari-Internazionale-September-27-2025-Serie-A","5"
